datetime,txn
2018-03-01 09:54:43,963, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:43,983, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,010, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,052, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,109, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,168, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,172, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,260, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,321, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,377, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,388, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,433, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,437, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,490, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,502, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,541, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,570, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,591, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,674, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,750, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,826, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,880, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,940, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:44,990, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,046, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,098, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,143, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,218, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,291, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,305, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,379, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,423, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,466, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,541, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,548, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,595, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,643, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,659, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,699, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,760, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,775, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,805, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,818, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,818, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,851, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,892, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,935, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,942, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,985, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:45,997, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,026, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,069, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,114, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,157, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,219, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,284, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,330, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,386, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,447, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,524, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,574, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,632, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,676, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,718, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,764, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,809, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,825, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,829, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,854, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:46,939, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,005, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,006, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,011, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,050, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,091, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,118, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,183, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,225, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,268, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,316, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,359, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,400, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,463, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,515, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,596, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,640, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,647, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,686, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,732, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,796, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,856, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,888, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,902, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:47,962, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,045, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,115, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,159, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,203, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,213, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,245, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,287, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,324, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,339, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,394, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,445, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,484, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,509, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,526, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,583, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,653, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,660, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,701, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,702, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,723, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,747, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,763, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,775, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,793, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,839, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,850, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,905, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:48,983, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,034, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,086, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,135, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,183, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,241, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,287, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,357, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,441, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,500, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,534, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,559, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,605, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,652, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,699, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,751, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,762, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,810, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,861, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,914, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,946, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:49,980, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,038, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,108, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,128, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,191, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,240, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,268, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,280, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,289, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,333, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,347, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,398, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,430, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,430, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,454, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,456, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,498, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,543, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,587, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,633, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,687, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,739, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,740, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,784, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,807, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,827, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,859, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,871, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,914, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,957, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:50,969, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,008, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,030, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,058, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,080, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,080, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,141, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,190, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,232, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,277, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,328, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,380, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,428, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,468, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,473, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,489, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,517, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,518, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,560, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,608, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,655, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,701, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,790, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,849, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,858, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,913, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,918, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:51,962, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,049, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,056, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,117, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,135, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,183, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,235, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,283, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,287, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,332, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,372, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,416, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,472, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,529, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,533, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,573, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,584, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,601, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,607, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,653, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,704, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,711, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,711, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,719, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,751, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,794, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,795, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,807, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,873, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,919, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,937, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:52,978, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,022, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,051, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,070, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,119, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,141, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,165, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,213, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,279, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,327, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,417, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,469, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,515, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,577, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,625, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,700, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,746, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,803, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,839, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,844, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,847, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,883, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,890, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,934, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,959, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:53,983, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,018, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,050, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,075, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,079, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,102, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,166, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,167, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,221, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,267, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,270, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,315, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,354, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,383, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,391, Workqueue DWM: Sending message: Workflow
2018-03-01 09:54:54,427, Workqueue DWM: Sending message: Workflow
